arm,embryo,dimension,stratum,metric,count,status
O10_swap,44b6,spatial_boundary,within_7um,edge_tp,3179,measured
O10_swap,44b6,temporal_boundary,boundary,edge_fn,71,measured
O10_swap,44b6,temporal_boundary,boundary,edge_fp,44,measured
O10_swap,44b6,temporal_boundary,boundary,edge_tp,728,measured
O10_swap,44b6,temporal_boundary,interior,division_fn,19,measured
O10_swap,44b6,temporal_boundary,interior,division_fp,22,measured
O10_swap,44b6,temporal_boundary,interior,division_tp,7,measured
O10_swap,44b6,temporal_boundary,interior,edge_fn,888,measured
O10_swap,44b6,temporal_boundary,interior,edge_fp,1045,measured
O10_swap,44b6,temporal_boundary,interior,edge_tp,18139,measured
O10_swap,6bba,close_cells,isolated,division_fn,92,measured
O10_swap,6bba,close_cells,isolated,division_fp,64,measured
O10_swap,6bba,close_cells,isolated,division_tp,20,measured
O10_swap,6bba,close_cells,isolated,edge_fn,4078,measured
O10_swap,6bba,close_cells,isolated,edge_fp,2938,measured
O10_swap,6bba,close_cells,isolated,edge_tp,97865,measured
O10_swap,6bba,close_cells,within_7um_competitor,division_fn,11,measured
O10_swap,6bba,close_cells,within_7um_competitor,division_fp,6,measured
O10_swap,6bba,close_cells,within_7um_competitor,division_tp,2,measured
O10_swap,6bba,close_cells,within_7um_competitor,edge_fn,701,measured
O10_swap,6bba,close_cells,within_7um_competitor,edge_fp,1005,measured
O10_swap,6bba,close_cells,within_7um_competitor,edge_tp,6413,measured
O10_swap,6bba,density10,high,division_fn,9,measured
O10_swap,6bba,density10,high,division_fp,7,measured
O10_swap,6bba,density10,high,division_tp,1,measured
O10_swap,6bba,density10,high,edge_fn,706,measured
O10_swap,6bba,density10,high,edge_fp,1031,measured
O10_swap,6bba,density10,high,edge_tp,7937,measured
O10_swap,6bba,density10,low,division_fn,80,measured
O10_swap,6bba,density10,low,division_fp,52,measured
O10_swap,6bba,density10,low,division_tp,21,measured
O10_swap,6bba,density10,low,edge_fn,1391,measured
O10_swap,6bba,density10,low,edge_fp,2034,measured
O10_swap,6bba,density10,low,edge_tp,86703,measured
O10_swap,6bba,density10,middle,division_fn,12,measured
O10_swap,6bba,density10,middle,division_fp,11,measured
O10_swap,6bba,density10,middle,edge_fn,597,measured
O10_swap,6bba,density10,middle,edge_fp,878,measured
O10_swap,6bba,density10,middle,edge_tp,9638,measured
O10_swap,6bba,density10,no_assigned_observation,division_fn,2,measured
O10_swap,6bba,density10,no_assigned_observation,edge_fn,2085,measured
O10_swap,6bba,depth,high,division_fn,26,measured
O10_swap,6bba,depth,high,division_fp,26,measured
O10_swap,6bba,depth,high,division_tp,9,measured
O10_swap,6bba,depth,high,edge_fn,1414,measured
O10_swap,6bba,depth,high,edge_fp,1137,measured
O10_swap,6bba,depth,high,edge_tp,30090,measured
O10_swap,6bba,depth,low,division_fn,39,measured
O10_swap,6bba,depth,low,division_fp,17,measured
O10_swap,6bba,depth,low,division_tp,7,measured
O10_swap,6bba,depth,low,edge_fn,1837,measured
O10_swap,6bba,depth,low,edge_fp,1493,measured
O10_swap,6bba,depth,low,edge_tp,35466,measured
O10_swap,6bba,depth,middle,division_fn,38,measured
O10_swap,6bba,depth,middle,division_fp,27,measured
O10_swap,6bba,depth,middle,division_tp,6,measured
O10_swap,6bba,depth,middle,edge_fn,1528,measured
O10_swap,6bba,depth,middle,edge_fp,1313,measured
O10_swap,6bba,depth,middle,edge_tp,38722,measured
O10_swap,6bba,event_support,division_cross,division_fp,5,measured
O10_swap,6bba,event_support,division_extra,division_fp,65,measured
O10_swap,6bba,event_support,division_no_fork,division_fn,81,measured
O10_swap,6bba,event_support,division_observation,division_fn,22,measured
O10_swap,6bba,intensity,high,division_fn,33,measured
O10_swap,6bba,intensity,high,division_fp,27,measured
O10_swap,6bba,intensity,high,division_tp,9,measured
O10_swap,6bba,intensity,high,edge_fn,679,measured
O10_swap,6bba,intensity,high,edge_fp,986,measured
O10_swap,6bba,intensity,high,edge_tp,27158,measured
O10_swap,6bba,intensity,low,division_fn,18,measured
O10_swap,6bba,intensity,low,division_fp,10,measured
O10_swap,6bba,intensity,low,division_tp,6,measured
O10_swap,6bba,intensity,low,edge_fn,732,measured
O10_swap,6bba,intensity,low,edge_fp,1075,measured
O10_swap,6bba,intensity,low,edge_tp,33274,measured
O10_swap,6bba,intensity,middle,division_fn,50,measured
O10_swap,6bba,intensity,middle,division_fp,33,measured
O10_swap,6bba,intensity,middle,division_tp,7,measured
O10_swap,6bba,intensity,middle,edge_fn,1283,measured
O10_swap,6bba,intensity,middle,edge_fp,1882,measured
O10_swap,6bba,intensity,middle,edge_tp,43846,measured
O10_swap,6bba,intensity,no_assigned_observation,division_fn,2,measured
O10_swap,6bba,intensity,no_assigned_observation,edge_fn,2085,measured
O10_swap,6bba,local_contrast,high,division_fn,44,measured
O10_swap,6bba,local_contrast,high,division_fp,29,measured
O10_swap,6bba,local_contrast,high,division_tp,12,measured
O10_swap,6bba,local_contrast,high,edge_fn,441,measured
O10_swap,6bba,local_contrast,high,edge_fp,637,measured
O10_swap,6bba,local_contrast,high,edge_tp,34172,measured
O10_swap,6bba,local_contrast,low,division_fn,19,measured
O10_swap,6bba,local_contrast,low,division_fp,8,measured
O10_swap,6bba,local_contrast,low,division_tp,3,measured
O10_swap,6bba,local_contrast,low,edge_fn,1267,measured
O10_swap,6bba,local_contrast,low,edge_fp,1887,measured
O10_swap,6bba,local_contrast,low,edge_tp,27017,measured
O10_swap,6bba,local_contrast,middle,division_fn,38,measured
O10_swap,6bba,local_contrast,middle,division_fp,33,measured
O10_swap,6bba,local_contrast,middle,division_tp,7,measured
O10_swap,6bba,local_contrast,middle,edge_fn,986,measured
O10_swap,6bba,local_contrast,middle,edge_fp,1419,measured
O10_swap,6bba,local_contrast,middle,edge_tp,43089,measured
O10_swap,6bba,local_contrast,no_assigned_observation,division_fn,2,measured
O10_swap,6bba,local_contrast,no_assigned_observation,edge_fn,2085,measured
O10_swap,6bba,spatial_boundary,interior,division_fn,82,measured
O10_swap,6bba,spatial_boundary,interior,division_fp,55,measured
O10_swap,6bba,spatial_boundary,interior,division_tp,21,measured
O10_swap,6bba,spatial_boundary,interior,edge_fn,2979,measured
O10_swap,6bba,spatial_boundary,interior,edge_fp,2541,measured
O10_swap,6bba,spatial_boundary,interior,edge_tp,70009,measured
O10_swap,6bba,spatial_boundary,within_7um,division_fn,21,measured
O10_swap,6bba,spatial_boundary,within_7um,division_fp,15,measured
O10_swap,6bba,spatial_boundary,within_7um,division_tp,1,measured
O10_swap,6bba,spatial_boundary,within_7um,edge_fn,1800,measured
O10_swap,6bba,spatial_boundary,within_7um,edge_fp,1402,measured
O10_swap,6bba,spatial_boundary,within_7um,edge_tp,34269,measured
O10_swap,6bba,temporal_boundary,boundary,division_fn,4,measured
O10_swap,6bba,temporal_boundary,boundary,edge_fn,270,measured
O10_swap,6bba,temporal_boundary,boundary,edge_fp,120,measured
O10_swap,6bba,temporal_boundary,boundary,edge_tp,4367,measured
O10_swap,6bba,temporal_boundary,interior,division_fn,99,measured
O10_swap,6bba,temporal_boundary,interior,division_fp,70,measured
O10_swap,6bba,temporal_boundary,interior,division_tp,22,measured
O10_swap,6bba,temporal_boundary,interior,edge_fn,4509,measured
O10_swap,6bba,temporal_boundary,interior,edge_fp,3823,measured
O10_swap,6bba,temporal_boundary,interior,edge_tp,99911,measured
P0,44b6,close_cells,isolated,division_fn,15,measured
P0,44b6,close_cells,isolated,division_fp,18,measured
P0,44b6,close_cells,isolated,division_tp,5,measured
P0,44b6,close_cells,isolated,edge_fn,640,measured
P0,44b6,close_cells,isolated,edge_fp,656,measured
P0,44b6,close_cells,isolated,edge_tp,14376,measured
P0,44b6,close_cells,within_7um_competitor,division_fn,4,measured
P0,44b6,close_cells,within_7um_competitor,division_fp,4,measured
P0,44b6,close_cells,within_7um_competitor,division_tp,2,measured
P0,44b6,close_cells,within_7um_competitor,edge_fn,317,measured
P0,44b6,close_cells,within_7um_competitor,edge_fp,431,measured
P0,44b6,close_cells,within_7um_competitor,edge_tp,4493,measured
P0,44b6,density10,high,division_fn,4,measured
P0,44b6,density10,high,division_fp,4,measured
P0,44b6,density10,high,division_tp,4,measured
P0,44b6,density10,high,edge_fn,321,measured
P0,44b6,density10,high,edge_fp,450,measured
P0,44b6,density10,high,edge_tp,5657,measured
P0,44b6,density10,low,division_fn,3,measured
P0,44b6,density10,low,division_fp,5,measured
P0,44b6,density10,low,division_tp,3,measured
P0,44b6,density10,low,edge_fn,54,measured
P0,44b6,density10,low,edge_fp,85,measured
P0,44b6,density10,low,edge_tp,3115,measured
P0,44b6,density10,middle,division_fn,12,measured
P0,44b6,density10,middle,division_fp,13,measured
P0,44b6,density10,middle,edge_fn,367,measured
P0,44b6,density10,middle,edge_fp,552,measured
P0,44b6,density10,middle,edge_tp,10097,measured
P0,44b6,density10,no_assigned_observation,edge_fn,215,measured
P0,44b6,depth,high,division_fn,6,measured
P0,44b6,depth,high,division_fp,5,measured
P0,44b6,depth,high,division_tp,1,measured
P0,44b6,depth,high,edge_fn,270,measured
P0,44b6,depth,high,edge_fp,313,measured
P0,44b6,depth,high,edge_tp,4482,measured
P0,44b6,depth,low,division_fn,4,measured
P0,44b6,depth,low,division_fp,3,measured
P0,44b6,depth,low,division_tp,1,measured
P0,44b6,depth,low,edge_fn,243,measured
P0,44b6,depth,low,edge_fp,236,measured
P0,44b6,depth,low,edge_tp,4485,measured
P0,44b6,depth,middle,division_fn,9,measured
P0,44b6,depth,middle,division_fp,14,measured
P0,44b6,depth,middle,division_tp,5,measured
P0,44b6,depth,middle,edge_fn,444,measured
P0,44b6,depth,middle,edge_fp,538,measured
P0,44b6,depth,middle,edge_tp,9902,measured
P0,44b6,event_support,division_extra,division_fp,22,measured
P0,44b6,event_support,division_no_fork,division_fn,17,measured
P0,44b6,event_support,division_observation,division_fn,2,measured
P0,44b6,intensity,high,division_fn,4,measured
P0,44b6,intensity,high,division_fp,7,measured
P0,44b6,intensity,high,division_tp,2,measured
P0,44b6,intensity,high,edge_fn,253,measured
P0,44b6,intensity,high,edge_fp,385,measured
P0,44b6,intensity,high,edge_tp,5866,measured
P0,44b6,intensity,low,division_fn,3,measured
P0,44b6,intensity,low,division_fp,1,measured
P0,44b6,intensity,low,division_tp,3,measured
P0,44b6,intensity,low,edge_fn,87,measured
P0,44b6,intensity,low,edge_fp,139,measured
P0,44b6,intensity,low,edge_tp,2566,measured
P0,44b6,intensity,middle,division_fn,12,measured
P0,44b6,intensity,middle,division_fp,14,measured
P0,44b6,intensity,middle,division_tp,2,measured
P0,44b6,intensity,middle,edge_fn,402,measured
P0,44b6,intensity,middle,edge_fp,563,measured
P0,44b6,intensity,middle,edge_tp,10437,measured
P0,44b6,intensity,no_assigned_observation,edge_fn,215,measured
P0,44b6,local_contrast,high,division_fn,5,measured
P0,44b6,local_contrast,high,division_fp,8,measured
P0,44b6,local_contrast,high,division_tp,3,measured
P0,44b6,local_contrast,high,edge_fn,164,measured
P0,44b6,local_contrast,high,edge_fp,258,measured
P0,44b6,local_contrast,high,edge_tp,6691,measured
P0,44b6,local_contrast,low,division_fn,3,measured
P0,44b6,local_contrast,low,division_fp,1,measured
P0,44b6,local_contrast,low,division_tp,2,measured
P0,44b6,local_contrast,low,edge_fn,112,measured
P0,44b6,local_contrast,low,edge_fp,179,measured
P0,44b6,local_contrast,low,edge_tp,1947,measured
P0,44b6,local_contrast,middle,division_fn,11,measured
P0,44b6,local_contrast,middle,division_fp,13,measured
P0,44b6,local_contrast,middle,division_tp,2,measured
P0,44b6,local_contrast,middle,edge_fn,466,measured
P0,44b6,local_contrast,middle,edge_fp,650,measured
P0,44b6,local_contrast,middle,edge_tp,10231,measured
P0,44b6,local_contrast,no_assigned_observation,edge_fn,215,measured
P0,44b6,spatial_boundary,interior,division_fn,17,measured
P0,44b6,spatial_boundary,interior,division_fp,18,measured
P0,44b6,spatial_boundary,interior,division_tp,5,measured
P0,44b6,spatial_boundary,interior,edge_fn,756,measured
P0,44b6,spatial_boundary,interior,edge_fp,898,measured
P0,44b6,spatial_boundary,interior,edge_tp,15690,measured
P0,44b6,spatial_boundary,within_7um,division_fn,2,measured
P0,44b6,spatial_boundary,within_7um,division_fp,4,measured
P0,44b6,spatial_boundary,within_7um,division_tp,2,measured
P0,44b6,spatial_boundary,within_7um,edge_fn,201,measured
P0,44b6,spatial_boundary,within_7um,edge_fp,189,measured
P0,44b6,spatial_boundary,within_7um,edge_tp,3179,measured
P0,44b6,temporal_boundary,boundary,edge_fn,71,measured
P0,44b6,temporal_boundary,boundary,edge_fp,44,measured
P0,44b6,temporal_boundary,boundary,edge_tp,728,measured
P0,44b6,temporal_boundary,interior,division_fn,19,measured
P0,44b6,temporal_boundary,interior,division_fp,22,measured
P0,44b6,temporal_boundary,interior,division_tp,7,measured
P0,44b6,temporal_boundary,interior,edge_fn,886,measured
P0,44b6,temporal_boundary,interior,edge_fp,1043,measured
P0,44b6,temporal_boundary,interior,edge_tp,18141,measured
P0,6bba,close_cells,isolated,division_fn,92,measured
P0,6bba,close_cells,isolated,division_fp,64,measured
P0,6bba,close_cells,isolated,division_tp,20,measured
P0,6bba,close_cells,isolated,edge_fn,4055,measured
P0,6bba,close_cells,isolated,edge_fp,2912,measured
P0,6bba,close_cells,isolated,edge_tp,97892,measured
P0,6bba,close_cells,within_7um_competitor,division_fn,11,measured
P0,6bba,close_cells,within_7um_competitor,division_fp,6,measured
P0,6bba,close_cells,within_7um_competitor,division_tp,2,measured
P0,6bba,close_cells,within_7um_competitor,edge_fn,699,measured
P0,6bba,close_cells,within_7um_competitor,edge_fp,997,measured
P0,6bba,close_cells,within_7um_competitor,edge_tp,6411,measured
P0,6bba,density10,high,division_fn,9,measured
P0,6bba,density10,high,division_fp,7,measured
P0,6bba,density10,high,division_tp,1,measured
P0,6bba,density10,high,edge_fn,705,measured
P0,6bba,density10,high,edge_fp,1023,measured
P0,6bba,density10,high,edge_tp,7945,measured
P0,6bba,density10,low,division_fn,80,measured
P0,6bba,density10,low,division_fp,52,measured
P0,6bba,density10,low,division_tp,21,measured
P0,6bba,density10,low,edge_fn,1381,measured
P0,6bba,density10,low,edge_fp,2017,measured
P0,6bba,density10,low,edge_tp,86730,measured
P0,6bba,density10,middle,division_fn,12,measured
P0,6bba,density10,middle,division_fp,11,measured
P0,6bba,density10,middle,edge_fn,590,measured
P0,6bba,density10,middle,edge_fp,869,measured
P0,6bba,density10,middle,edge_tp,9628,measured
P0,6bba,density10,no_assigned_observation,division_fn,2,measured
P0,6bba,density10,no_assigned_observation,edge_fn,2078,measured
P0,6bba,depth,high,division_fn,26,measured
P0,6bba,depth,high,division_fp,26,measured
P0,6bba,depth,high,division_tp,9,measured
P0,6bba,depth,high,edge_fn,1414,measured
P0,6bba,depth,high,edge_fp,1137,measured
P0,6bba,depth,high,edge_tp,30090,measured
P0,6bba,depth,low,division_fn,39,measured
P0,6bba,depth,low,division_fp,17,measured
P0,6bba,depth,low,division_tp,7,measured
P0,6bba,depth,low,edge_fn,1814,measured
P0,6bba,depth,low,edge_fp,1464,measured
P0,6bba,depth,low,edge_tp,35489,measured
P0,6bba,depth,middle,division_fn,38,measured
P0,6bba,depth,middle,division_fp,27,measured
P0,6bba,depth,middle,division_tp,6,measured
P0,6bba,depth,middle,edge_fn,1526,measured
P0,6bba,depth,middle,edge_fp,1308,measured
P0,6bba,depth,middle,edge_tp,38724,measured
P0,6bba,event_support,division_cross,division_fp,5,measured
P0,6bba,event_support,division_extra,division_fp,65,measured
P0,6bba,event_support,division_no_fork,division_fn,81,measured
P0,6bba,event_support,division_observation,division_fn,22,measured
P0,6bba,intensity,high,division_fn,33,measured
P0,6bba,intensity,high,division_fp,27,measured
P0,6bba,intensity,high,division_tp,9,measured
P0,6bba,intensity,high,edge_fn,674,measured
P0,6bba,intensity,high,edge_fp,978,measured
P0,6bba,intensity,high,edge_tp,27160,measured
P0,6bba,intensity,low,division_fn,18,measured
P0,6bba,intensity,low,division_fp,10,measured
P0,6bba,intensity,low,division_tp,6,measured
P0,6bba,intensity,low,edge_fn,727,measured
P0,6bba,intensity,low,edge_fp,1064,measured
P0,6bba,intensity,low,edge_tp,33293,measured
P0,6bba,intensity,middle,division_fn,50,measured
P0,6bba,intensity,middle,division_fp,33,measured
P0,6bba,intensity,middle,division_tp,7,measured
P0,6bba,intensity,middle,edge_fn,1275,measured
P0,6bba,intensity,middle,edge_fp,1867,measured
