edge_tp,edge_fp,edge_fn,division_tp,division_fp,division_fn,num_pred_nodes,node_recall,total_node_ratio,edge_jaccard,adj_edge_jaccard,dataset,estimated_total,gt_node_recall,matched_nodes,graph_hash,metric_revision,variant,embryo,gt_sha256,seconds
1168,3,5,0,0,2,7460,0.9991666666666666,-0.019839705689134148,0.9931972789115646,0.99516775308205,6bba_7d3058ae,7611,0.9991666666666666,1199,ee0dff8f4cda58ed1bbc103b97bcf9ed955efe4902d47a00ecf85d7e147804c7,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,545c895d658d6efdcdfe52acee549f2d8116f6872dee93a2a12d6383764158ed,0.6059539540001424
908,22,26,0,0,3,9372,0.991,-0.11426141196484264,0.9497907949790795,0.9606432387096314,6bba_7f87b3d8,10581,0.991,991,b1fcde0a51bbf751cadbb7d6a97f2b9282220cfcda2e997df40773fe3a637990,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,033ad56da5428f43ae44588ea60059a055f9520f81d0ee7c60bfecb2b2bb47f7,0.8096087729991268
628,16,26,1,0,0,8424,0.9735294117647059,-0.06617891586298637,0.9373134328358209,0.9435164715167098,6bba_80d12824,9021,0.9735294117647059,662,d0bd00f1ff0d2c0f4f0b2abd4dcf59dc007b3b9126caf941b1875f0f936214e0,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,8f9295736377b8718cc321c417baff674e06215a965c50bd9612512617a445e1,0.5715886189991579
897,45,33,0,2,0,6885,0.9896694214876033,-0.09240706564724492,0.92,0.9285014500395465,6bba_825bd1c6,7586,0.9896694214876033,958,a701336f80750cc9b34763b8bf630989145569fb6fae780a195d35ccad06631b,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,3560fda98f3dac065cb49d14a8fcebfe984e28f406ce3de924e0bbac04aa9e70,0.4195513510003366
682,17,17,0,2,1,14017,0.994475138121547,-0.06341039689963918,0.952513966480447,0.9585538953471444,6bba_87289e13,14966,0.994475138121547,720,dad2b88584776e1e7e1e067d863dd5f92b150b5148557ecd7b73d1d5c6a72e9e,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,8d54c867cf7e51bc672b6524317e273489b5ef7927f09bd96309feb804869191,0.8693542860000889
724,0,1,1,0,1,5656,1.0,-0.029512697323266987,0.9986206896551724,1.0015678886706267,6bba_8b7818bf,5828,1.0,741,9ac111a5e03917fcbeb17e214311277d274c5084b01dee66e29cc097e9207a4f,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,a3e0870bf19cb0d012365ca8d05db74d2a24da4a0715cde758a7d22bda985e73,0.49494591700022283
913,6,8,0,0,1,6861,0.9947089947089947,-0.060908842047632084,0.9848975188781014,0.9908964156191464,6bba_907271db,7306,0.9947089947089947,940,65112978e0ed4d5b0179894fdc9dfd488f6f8e7d314ed810b23f235c7623aea9,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,e2854641e15629583768996f46cc6847ef269589aa566444d1f05167c38ee90e,0.4968140040000435
1139,8,9,0,0,0,11408,0.9974747474747475,-0.041908121273200635,0.9852941176470589,0.9894233001842712,6bba_91951b3a,11907,0.9974747474747475,1185,fb7b65aab3278c039273040e04b8957ab5e72f725a53e13af10da50dc6f9bdfd,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,149583e4174be23548c52e31ee00f51d8ed02e80e228da1e995b3bb42374d8b6,0.5719025709986454
706,4,15,0,1,0,4764,0.9841688654353562,-0.021565003080714726,0.9737931034482759,0.9758930885758599,6bba_96833384,4869,0.9841688654353562,746,281d45e17fa72e0548fa1a90fe29406618c914b091d44be84113d1205f5e317d,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,d6993a7776df193814def81e8516caa7a76ebdafd780a3eb405289e9eec8c994,0.3436039680000249
651,1,7,0,0,3,15619,0.9926362297496318,0.12463997695852534,0.9878603945371776,0.9755477048558422,6bba_969618f6,13888,0.9926362297496318,674,32a2d49a7e60fb69e5f7344ffdb7486a03830f6963234d2ee7ef53c586e8d32f,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,dadb132d29e10848110d077926ce36c92257ab8b4e63272acb702a5f117db529,1.302417932998651
767,1,0,0,1,0,4994,1.0,-0.10964521305045463,0.9986979166666666,1.0096481612512629,6bba_971fa5e0,5609,1.0,792,3067e8eb4ad94003fa7197b24918fd0f970d55036629b0b1db49270fa3f7ccb6,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,c42293123c03aadb6d803c2093e52b9d4b3e7c36534d38577b5fec42cad14c1c,0.342869198999324
1313,31,40,1,1,1,18420,0.9842969307637401,0.010366957380286326,0.9486994219653179,0.9477159093178962,6bba_9a41d029,18231,0.9842969307637401,1379,9deb0525039920f404b70db2d42b6adf4e393635fa30415f71b2e402b4e98539,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,15755cb1848191cb91837f99ff8afc9004a18c0a85be80b0e36683e80a3fc00c,1.2483841339999344
866,22,25,1,0,0,7483,0.9846827133479212,-0.029190451478982873,0.9485213581599123,0.9512901348281269,6bba_9e23430b,7708,0.9846827133479212,900,b19a7ce4e082cd31f9ce7af2685cc5075f80b79553908f5830ebc74062cb597d,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,f4d9b80e1c55f1fcb36e88a0e99fa101226637546dc21094510c234f3d6c3959,0.6235981949994311
688,10,10,0,1,0,7970,0.9973009446693657,-0.05568720379146919,0.9717514124293786,0.977162824323239,6bba_a5e926bb,8440,0.9973009446693657,739,97304bd94062c1ad78be5b5aab86e19b4d58d3c9f4aa005860d0264a268ca457,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,b4f4c029f30af81d88df40e5d27100c0399b0b538ecbadf53a5f8c8321509861,0.43248333599876787
875,197,237,0,0,0,31250,0.8936355710549259,-0.15302471812662619,0.6684491978609626,0.6786781228694269,6bba_a90a0b9c,36896,0.8936355710549259,1025,9a0995603c0727ef35234936e2869df412758e881b9381a5f8b4e8b919688180,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,3277a65aac3dce59b661b76ae17f8a6aa701dfe9301802388f1b1dccab405f10,1.4645988130014302
944,106,194,0,1,2,13533,0.8897370653095844,0.46445189914511414,0.7588424437299035,0.7235978623156762,6bba_ab78413d,9241,0.8897370653095844,1049,56cf152fc9a97b9ddffbb11f9feda3c3935720e5f30c7c8f1e84a20114244e5f,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,8b064d77ea98f4376c9f2337b8254dc0aaaacb698c168b571932e2cd6443626b,1.0504526750009973
306,23,24,0,1,0,19831,0.9859550561797753,0.006139015728056824,0.8668555240793201,0.8663233601096925,6bba_acd782a8,19710,0.9859550561797753,351,cd09855e8e8d7d1283075d3643b50869a3b7828f41401dc835a58057cc733b8f,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,468a326f52838bca5d17898327410483d562d9610f70b258866f7dea78abc03d,0.7714157089994842
1464,11,7,0,2,0,7130,0.9979933110367893,-0.036876941780359315,0.9878542510121457,0.9914971553823513,6bba_ae82a791,7403,0.9979933110367893,1492,210218701810cea264bed42a358e3a02b59b99c5c64fad9b59487ac0c2e5348a,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,28eded4f56ce161d42d4f886fb80dd6dac037b327e9cde1661de6e21dec48e97,0.49036888200134854
762,4,6,0,0,1,4950,0.9962264150943396,-0.0166865315852205,0.9870466321243523,0.9886936706046553,6bba_aeee7805,5034,0.9962264150943396,792,a7fb7d44fd3962454580a876b9c980107b3ddc27be7e75c2ece398ae9e6353e6,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,607090fb9469006abb02ea2d3324b7396689a2e0154a47337b89cb53e86c4498,0.37424596900018514
1273,27,44,0,0,0,7815,0.98,-0.12515392365386768,0.9471726190476191,0.959026856012751,6bba_af149c94,8933,0.98,1323,835b237d0c6aa20f072a811c973534f2f7ad3eb9373c20004659d240c4a6a91c,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,45acffba027656cba1365398ae0d091bd6caeac9c9b83fcf751866ebffcf8f01,0.4669698710004013
614,20,12,1,1,3,5573,1.0,-0.07945160224644864,0.9504643962848297,0.9580159882011329,6bba_afb141ff,6054,1.0,654,c5a07aeaa5b97f349ccb9ebe649ad0e9396f9cad542ebf044a9d402d522453fe,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,b1bf2ec774d268c5c69155b673d5b61d09ebe6a10f015f1651ef21977433736e,0.5936893409998447
546,39,33,0,0,0,22942,0.9836601307189542,-0.05580706230965512,0.883495145631068,0.888425672495319,6bba_b1ae37b9,24298,0.9836601307189542,602,6ba13ec0fa8917af23b8be8057383c747e12f8d7c2d60f6ade95756c9b8ffc96,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,5b66ec537aef81c709723e2cc11419ffc70f628c57dd7263f3120193a36682cb,1.0023160230011854
795,7,16,0,0,2,5391,0.9854721549636803,0.058719560094265516,0.9718826405867971,0.966175788474946,6bba_b204cac7,5092,0.9854721549636803,814,9a793f69fbb4fcf9ded1e3a2d94554f92684397b442f389338bbfcb09a1c4405,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,7ef731b18adc698052a2033445a04f8dbf4fa0114539caae7e3556a006ff36af,0.4761294700001599
852,623,416,0,3,1,64929,0.9635258358662614,0.039446089810293766,0.45055526176626126,0.44877799743424807,6bba_b329af44,62465,0.9635258358662614,1268,e7e2a81acbb84d25fc8fb7ade83eed7566eac64e0b010bbbfb4c9a21edbcfffa,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,10eb5a7afd39f021cda5a1f27b312dea2a35ef9e8e1ccb8313a5ad2cf6df0f33,3.0721596729999874
926,11,9,0,0,0,6138,0.9969481180061037,0.1043540842029507,0.9788583509513742,0.96864356427358,6bba_b693381b,5558,0.9969481180061037,980,53e530d7fe691a336a6d45da101cc66e3346d0e19635bbcedb2b20503a52c6cb,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,3a14d2f79aefb1898b6a42d88072e03aca8c777eefa43856b61b11f16fc9af91,0.3547015799995279
1798,87,81,0,1,3,22931,0.9880519480519481,-0.006068224177538902,0.9145473041709054,0.9151022719771725,6bba_bb9f20c3,23071,0.9880519480519481,1902,7c77f7b8af9e7506398fc4cd24dce53f7442a4e7a9716b1f608d8c55cbec9025,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,ce197916694d318271ebf6488445ee968ec343875e6b3303d8778e42dcd2fd00,1.7583107619993825
855,5,6,0,1,0,6537,0.9955156950672646,-0.036551215917465,0.9872979214780601,0.9909066154283409,6bba_bbb708ca,6785,0.9955156950672646,888,c8219114c47a6e063827c4be4d2506a9038a95d2e884a757d9d1ea6f69859b6f,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,985bda012de967a3c603c018f55993dba06d9175b0f917089e7197c76703899a,0.38489988899891614
479,13,14,0,0,0,6388,0.9864603481624759,-0.008844065166795966,0.9466403162055336,0.9474775310701373,6bba_c27cba08,6445,0.9864603481624759,510,f1667e5336df8555c2c0d2b2fb41e904c7ae7964c66a72a1faf9d67aa262f790,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,17717944d987df85dba214d6b65b3f0c4e59da6f0bd16b87eac702bdfc95fe7d,0.3618913589998556
443,27,57,0,0,2,31074,0.9217221135029354,-0.004931471756116306,0.8406072106261859,0.8410217536979049,6bba_c328f2fd,31228,0.9217221135029354,471,4418436e04a25bb3c572b91d4b3fa4c252d1186e7b32ace990e9bd997b997e19,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,dcb18f571f63be2f9f69e2e0abfb1cbf576ca5bc73917b2d64c5a89276ee7c33,2.106271991999165
547,99,163,0,2,0,24050,0.8738127544097694,0.47410358565737054,0.6761433868974042,0.6440871864827463,6bba_c73a1d11,16315,0.8738127544097694,644,a850be0340a777abe3f12bfc709398adee788e36fda46eacd9ffd8b38a0642bf,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,dde2c47d285222085e468e2b292c089ebfed67780fde42204d1f4c595b1cd4f7,1.0479797879997932
1329,18,19,1,2,3,28332,0.9992952783650458,-0.048782944435118346,0.972913616398243,0.9776597754871355,6bba_cdcfe533,29785,0.9992952783650458,1418,0c4f7ebb53b8cbdbb1462c11f99a78ef272a8e3ae91e5a22f77e37013cb5c8e1,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,8f74b18d254a7b0fe69deec626ff78b06068e4c95e893a3f360dee2db93cd538,2.3495810750009696
813,3,4,0,0,0,35110,1.0,0.006305531670965893,0.9914634146341463,0.9908382442379884,6bba_cf35214c,34890,1.0,842,4c34a34db08e7e56afe4135c60cc121f4574bae42bb4c4656cafb9374f602314,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,298cbb2186d7842768ca70a2c950c7f37af3143dea03660870d74982f6c26514,1.4226723209994816
1430,58,71,0,1,0,47071,0.9929980903882877,0.015292696604978215,0.9172546504169339,0.9158519207091007,6bba_cff5865f,46362,0.9929980903882877,1560,3d3d50b49d7c1c731f2fe1f52829dfd72096f580767505c7d6e197f451733ec7,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,7d2da5e35eab3bb3b4eccdcfa39ceb0387e28df6be00992e962eb206afb024e0,2.0426264899997477
813,0,0,0,0,0,5722,1.0,-0.06365570283096056,1.0,1.006365570283096,6bba_d0fc38b5,6111,1.0,835,1d3620fcac0f096a238bac4ae73f050119df20c3293de6530e5356113f342970,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,9417537c24450e1c34add04fc58740b95c70e91bde81cc67eec4fe231559d1a3,0.36729629599904
609,28,34,0,3,1,16237,0.9750367107195301,0.10313200625042462,0.9076005961251863,0.8982403290899391,6bba_d1acb6ff,14719,0.9750367107195301,664,ffce0ea33a3f917825a6fcaed57ee2eb329935999c5de8cf4ea52d3f035e320b,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,b7c0e2f4c936584411f5c799fc5ed43ec007197e9c69fb5107347d88e30d0bd5,0.8900659390001238
917,7,4,0,2,2,18818,1.0,-0.06740013876499157,0.9881465517241379,0.9948066731947734,6bba_d2b9fc0c,20178,1.0,944,0356cb99f88b951d9660917b2fa0b92b408d56dea4240c25d9eb6951b21b6e8f,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,c1a4622dad474fd57575969e1324ab5f44577fb6c3a07b5e723492b0642addcf,1.3043710889996873
835,23,22,0,1,1,15964,0.9988726042841037,-0.07433607793111446,0.9488636363636364,0.9559171164855091,6bba_d3da753b,17246,0.9988726042841037,886,78bf44b2ec3e82be4d133e875cf470c2cb57475ebe3404cb3261fbce073ba77d,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,a872fa7d1654e88164d5fa058d08a7071c2dd69ee925f30a2c310ea271ccafce,0.8958883300001617
519,0,0,0,0,0,4129,1.0,-0.08630227926532419,1.0,1.0086302279265325,6bba_d5eae175,4519,1.0,528,5eb2afaf99624db04f89b0b0091774f727da98f5578e8d49a5fc222483b93876,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,5a706371d97be15d93373dc82bcdb4ad33457988051784aedf679961ed449878,0.3733738879982411
851,7,11,0,0,0,6064,0.9932279909706546,0.13155439447658146,0.9792865362485615,0.9664035915190367,6bba_d6ecebbb,5359,0.9932279909706546,880,15795c86983e706d9131a8e3c24a5974a2a40e9c51db87cd20591bbaa030a480,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,99bd49638b6d1ac5f8a37140536f0a90d098a6dfc8579e1cdb564b514fa4d315,0.3650821300016105
510,20,20,0,0,0,28866,0.9889908256880734,0.041492278828113724,0.9272727272727272,0.9234252614177567,6bba_d82a4fc6,27716,0.9889908256880734,539,daddda4488b6d3214b4013763e248773d905325de42c5b49b43f90aac96eb000,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,64aa252ea4de813f2804c967bb49e7655eead9198d6539d7a7e142345404f51e,1.2545491559994844
718,6,11,1,0,3,11795,0.9921671018276762,-0.0010163462352841535,0.9768707482993197,0.9769700321900592,6bba_debd7bfa,11807,0.9921671018276762,760,4049cd27ebbab14dc88846fd041128b2a16f1a90bc459e2a8a3df5c0f9ea7463,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,4955e427e283e8ca374bd618e27a0d2a9fe2c179912b764f43dc4ac5d73038c5,1.066725602000588
647,3,7,2,0,2,21988,0.9955089820359282,0.14288684443058372,0.984779299847793,0.9707080991862119,6bba_df673a83,19239,0.9955089820359282,665,5eea5d4fc0503e1cdb3788be0ab9f4151409dcca581c93bbd8cefa8516106850,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,c66cba265ccaf4ded8e95d98722482cd1c077b1326ca42e234222acdda126f83,1.913877417000549
935,10,7,0,0,1,5937,0.9989626556016598,-0.06753573111355426,0.9821428571428571,0.9887758307343669,6bba_e16ffc58,6367,0.9989626556016598,963,4b2a0c862b6509548543c713d55de57c923983c99018a8747e498a1dabc4bb10,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,319ef2c1e706288ba6369f12a8fd4f6c306e1f1d3dfa6267b3defa078c4f7732,0.43453629200121213
622,9,12,0,0,0,5169,0.9894894894894894,-0.07943009795191451,0.9673405909797823,0.9750241867692209,6bba_e5e44988,5615,0.9894894894894894,659,11d09b6963f5dd797cd7d7be3c3254c3c39349094570db537f3741110e511706,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,36400e9adc97fc7d05fbdd425b9e5735c5b0e1b768abde0f7c9f4d0a38890572,0.3370438469992223
592,321,211,0,1,2,59543,0.9822904368358913,0.04742554576318891,0.5266903914590747,0.5241925335327573,6bba_ebdf3b34,56847,0.9822904368358913,832,392d530eb39a2382168ad25b0e6c9e39f9845d7a8140a0d7a37f10f4bd2a4955,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,e906ca1675c6f9875c46dee095b21fbf9ba5455e74aa521fcd73fa0a9a0ecb69,3.669318394000584
1034,259,230,0,0,0,51671,0.9446130500758725,0.24221078949899028,0.6789231779382797,0.6624789260445203,6bba_ebff6e76,41596,0.9446130500758725,1245,379aea35394e06e86d836bed157289476036f820f7f6202e91e3fc98d079b51b,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,b60c8a2d1c9d0c0bf256548949112ed4776016edeec751426358950424eb622d,2.1568732449995878
497,2,11,0,0,0,4352,0.9830508474576272,-0.02048165653837497,0.9745098039215686,0.9765057614312888,6bba_ed9377fd,4443,0.9830508474576272,522,6993c787d5074a4f636b891d35729af07496f95839e2a2914e1880e1ac91b5d3,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,512991b898206474ff0eaccb88a184161fd05d792ac7833cdab6a5aa676f5b2f,0.31744229899959464
620,218,140,0,1,0,50946,0.9987515605493134,-0.1400357854225043,0.6339468302658486,0.6428243544950872,6bba_edf14583,59242,0.9987515605493134,800,8761d075c3af50e6d9908c752b6cd707cceb207e8cf3dd996d71725a7eb05154,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,9ff0710835cccc159abdb5fe223168dc320c482bd15f024a0af0f79d9af0c1de,1.9576009330012312
928,71,61,0,1,0,8497,0.9775828460038987,-0.09093826896330373,0.8754716981132076,0.8834330861884855,6bba_eebc57a5,9347,0.9775828460038987,1003,96029403e0333d55ad10ec7c416da5ce0fbff6144d8131b2129a53620554e6dc,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,f77e8ac8b76f09c71bec39664a43ebf03c98b9e5af619aa470f9c12cf7ab5384,0.5644815870000457
1178,8,23,0,0,2,5839,0.9878444084278768,-0.0438840674635664,0.9743589743589743,0.9786348578554244,6bba_ef7b4f7e,6107,0.9878444084278768,1219,18152ec7297f3dddd9e5b7870173e72792283e79ddc3c647a602d12eb3442ef3,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,44f262aa82a234a3019a41e9e1649467b365254ed2c4f2ffe8cccc7337b611e0,0.5539982530008274
910,88,105,0,1,0,25861,0.9666048237476809,0.03597324039578576,0.8250226654578422,0.8220547915901935,6bba_f17befbc,24963,0.9666048237476809,1042,6e391ac70470093d162d649a8b4865336cfa844a5358a4dcb3baad14d9c84217,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,a8445d901d3353debe96e08863d5f6e5ef0523378ffda7bf667de159cdb7aec3,1.0707282880011917
430,12,16,0,1,0,7985,0.9789915966386554,-0.11670353982300885,0.9388646288209607,0.9498215113807628,6bba_f1fde7e0,9040,0.9789915966386554,466,ea7b6abd706af9d30d5a557e97318add72c48c367b83d80b48d4977b474178e4,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,fcc3a66ec4776578ece640bbf6ebbf2e48121acb4fda9df798d55a9e6bbef9e6,0.5672888859990053
943,12,20,0,1,1,5244,0.9910269192422732,-0.1220492214967353,0.9671794871794872,0.9789838375252741,6bba_f20478e9,5973,0.9910269192422732,994,31dad3e4db961ffc91c83cd2eec3525b509cb446e2586742e2a58bcaa7487616,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,b31abcd8a461f82a30b519b1a1a460335b2058b8da9f5dc7d097e9f7b5d462ce,0.4280071859993768
958,6,7,0,0,0,9341,0.996003996003996,0.04919689992137482,0.9866117404737385,0.9817579165680045,6bba_f4ae811c,8903,0.996003996003996,997,2d9577b1360eb31a6964e24e369c9a797a629fbcfd3369055b311241512a5fdc,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,a63b4a03ffe58112e35082d66d15af57d738a5ef242bebdd9a13a4e93dc76930,0.4744455550007842
356,18,14,0,0,2,31453,0.9948586118251928,0.06475964793500338,0.9175257731958762,0.9115839085915306,6bba_f8ffd5e7,29540,0.9948586118251928,387,473be708776b165d624c0dd12649bdd01f78e1ae2b809ef64c5ea0cbb6571e1b,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,1f3042ab773340f4806f6542431df16fa82ce98b378a92c2c81d04086a5afc76,1.9616124639996997
635,6,4,0,0,0,4977,1.0,0.01799959091838822,0.9844961240310077,0.982724071281678,6bba_fbc898dc,4889,1.0,655,63fc5ca5b8d201d5decd6d48cce7c9584cf92550203a376f9e148511e2efd19f,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,fab57b56f4d7ccf7d489e4687e415e3bcca2d588adf6a750829a7d4d3663cb0c,0.3305879939998704
744,16,18,0,0,0,6975,0.9911167512690355,-0.11327231121281464,0.9562982005141388,0.9671304112522281,6bba_fc516dc6,7866,0.9911167512690355,781,977f0970cbba1a61449830f6aef4953b68b259797596084dbe2fdfcfe81705d8,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,f1e37634ef53884b6ec805fe5a65c2db2147ecc71720d300c0a02e96f52232c9,0.40568490799887513
429,10,29,0,0,2,17688,0.9532908704883227,0.2616262482168331,0.9166666666666666,0.8926842605801236,6bba_fc5f39dc,14020,0.9532908704883227,449,bf67d1d7a4551da591f98cdb5b0e30d9be7359a1a5a011daaf2f7e8a1a85126a,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,afd716b00787bfdc7fb5eaad23c47f34860556301ed147c453d5c8dc78a13de0,1.236245311998573
838,68,85,0,1,0,12254,0.9508881922675027,-0.06365095132574311,0.8456104944500504,0.8509928856923281,6bba_fc83837d,13087,0.9508881922675027,910,d77979d4b9dc4f650125db8d1e32fa9f7ee744cd2bdeb83917a3c63b337a1cd9,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,d3eb8f3e4cbc1afae069446c2866aadd7ce4b0402026be88412d0ceafff69b38,0.6397248560006119
672,5,8,0,0,2,9874,0.9916201117318436,-0.08877814691768181,0.981021897810219,0.9897312284275447,6bba_fe670320,10836,0.9916201117318436,710,13f6bf5c584e828878d1c20630f236773587b7cac287f9964d37e0d9c710c551,075fc5f5a52d11077f9dc2b074644618f26939e2,J_native_frozen,6bba,fae54c692b9ecdd674436038abd3289f12fd756d1c9f83a66c13ef44541cb975,0.7239469760006614
