dataset,variant,parent_observations,after_gate,daughter_options,pair_options,after_margin,proposed,selected,removed_edges,protected_or_nonpositive,solver_optimal,solver_gap,rebuilt_associations
6bba_f1fde7e0,C1short,7950,446,2676.0,6690.0,0,0,0,,,,,
6bba_f1fde7e0,C1,7950,11,66.0,165.0,0,0,0,,,,,
6bba_f1fde7e0,C1_relinked,7950,11,66.0,165.0,0,0,0,,,,,True
6bba_f1fde7e0,C2,7950,791,4746.0,11865.0,1,1,1,2.0,0.0,True,0.0,
6bba_f1fde7e0,C3,7950,20,120.0,300.0,0,0,0,,,,,
6bba_f1fde7e0,C4,7950,1371,8226.0,20565.0,1,1,1,2.0,0.0,True,0.0,
6bba_f1fde7e0,C4_relinked,7950,1371,8226.0,20565.0,1,1,1,2.0,0.0,True,0.0,True
6bba_f1fde7e0,C4_m2,7950,1371,8226.0,20565.0,5,5,3,6.0,2.0,True,0.0,
6bba_f1fde7e0,C4_m6,7950,1371,8226.0,20565.0,0,0,0,,,,,
6bba_f1fde7e0,C4_Gonly,7950,1371,8226.0,20565.0,49,49,39,71.0,2.0,True,0.0,
6bba_f1fde7e0,C5,7950,1735,10410.0,26025.0,0,0,0,,,,,
6bba_f1fde7e0,C6,7950,1371,8226.0,20565.0,6,6,5,10.0,1.0,True,0.0,
6bba_f1fde7e0,C0,7950,0,,,0,0,0,,,,,
6bba_f1fde7e0,decoder_only,7950,0,,,0,0,0,,,,,
6bba_f1fde7e0,original_objective_C4,7950,0,,,0,0,0,,,,,
6bba_f1fde7e0,D_real,7950,10,60.0,150.0,0,0,0,,,,,True
6bba_f1fde7e0,D_synthetic,7950,11,66.0,165.0,0,0,0,,,,,True
6bba_f1fde7e0,D_synthetic_C4,7950,1413,8478.0,21195.0,1,1,1,2.0,0.0,True,0.0,True
6bba_f20478e9,C1short,5207,448,2688.0,6720.0,0,0,0,,,,,
6bba_f20478e9,C1,5207,8,48.0,120.0,0,0,0,,,,,
6bba_f20478e9,C1_relinked,5207,8,48.0,120.0,0,0,0,,,,,True
6bba_f20478e9,C2,5207,85,510.0,1275.0,0,0,0,,,,,
6bba_f20478e9,C3,5207,2,12.0,30.0,0,0,0,,,,,
6bba_f20478e9,C4,5207,128,768.0,1920.0,0,0,0,,,,,
6bba_f20478e9,C4_relinked,5207,128,768.0,1920.0,0,0,0,,,,,True
6bba_f20478e9,C4_m2,5207,128,768.0,1920.0,5,5,5,6.0,0.0,True,0.0,
6bba_f20478e9,C4_m6,5207,128,768.0,1920.0,0,0,0,,,,,
6bba_f20478e9,C4_Gonly,5207,128,768.0,1920.0,5,5,5,7.0,0.0,True,0.0,
6bba_f20478e9,C5,5207,182,1092.0,2730.0,0,0,0,,,,,
6bba_f20478e9,C6,5207,128,768.0,1920.0,0,0,0,,,,,
6bba_f20478e9,C0,5207,0,,,0,0,0,,,,,
6bba_f20478e9,decoder_only,5207,0,,,0,0,0,,,,,
6bba_f20478e9,original_objective_C4,5207,0,,,0,0,0,,,,,
6bba_f20478e9,D_real,5207,8,48.0,120.0,0,0,0,,,,,True
6bba_f20478e9,D_synthetic,5207,9,54.0,135.0,0,0,0,,,,,True
6bba_f20478e9,D_synthetic_C4,5207,148,888.0,2220.0,0,0,0,,,,,True
6bba_f4ae811c,C1short,9300,3598,21588.0,53970.0,0,0,0,,,,,
6bba_f4ae811c,C1,9300,17,102.0,255.0,0,0,0,,,,,
6bba_f4ae811c,C1_relinked,9300,17,102.0,255.0,0,0,0,,,,,True
6bba_f4ae811c,C2,9300,600,3600.0,9000.0,1,1,1,1.0,0.0,True,0.0,
6bba_f4ae811c,C3,9300,28,168.0,420.0,0,0,0,,,,,
6bba_f4ae811c,C4,9300,655,3930.0,9825.0,1,1,1,1.0,0.0,True,0.0,
6bba_f4ae811c,C4_relinked,9300,655,3930.0,9825.0,1,1,1,1.0,0.0,True,0.0,True
6bba_f4ae811c,C4_m2,9300,655,3930.0,9825.0,1,1,1,1.0,0.0,True,0.0,
6bba_f4ae811c,C4_m6,9300,655,3930.0,9825.0,1,1,1,1.0,0.0,True,0.0,
6bba_f4ae811c,C4_Gonly,9300,655,3930.0,9825.0,12,12,10,16.0,1.0,True,0.0,
6bba_f4ae811c,C5,9300,590,3540.0,8850.0,1,1,1,1.0,0.0,True,0.0,
6bba_f4ae811c,C6,9300,655,3930.0,9825.0,1,1,1,1.0,0.0,True,0.0,
6bba_f4ae811c,C0,9300,0,,,0,0,0,,,,,
6bba_f4ae811c,decoder_only,9300,0,,,0,0,0,,,,,
6bba_f4ae811c,original_objective_C4,9300,0,,,0,0,0,,,,,
6bba_f4ae811c,D_real,9300,22,132.0,330.0,0,0,0,,,,,True
6bba_f4ae811c,D_synthetic,9300,20,120.0,300.0,0,0,0,,,,,True
6bba_f4ae811c,D_synthetic_C4,9300,775,4650.0,11625.0,1,1,1,1.0,0.0,True,0.0,True
6bba_f8ffd5e7,C1short,31198,12007,72042.0,180105.0,0,0,0,,,,,
6bba_f8ffd5e7,C1,31198,47,282.0,705.0,0,0,0,,,,,
6bba_f8ffd5e7,C1_relinked,31198,47,282.0,705.0,0,0,0,,,,,True
6bba_f8ffd5e7,C2,31198,1422,8532.0,21330.0,0,0,0,,,,,
6bba_f8ffd5e7,C3,31198,87,522.0,1305.0,0,0,0,,,,,
6bba_f8ffd5e7,C4,31198,4409,26454.0,66135.0,0,0,0,,,,,
6bba_f8ffd5e7,C4_relinked,31198,4409,26454.0,66135.0,0,0,0,,,,,True
6bba_f8ffd5e7,C4_m2,31198,4409,26454.0,66135.0,0,0,0,,,,,
6bba_f8ffd5e7,C4_m6,31198,4409,26454.0,66135.0,0,0,0,,,,,
6bba_f8ffd5e7,C4_Gonly,31198,4409,26454.0,66135.0,31,31,25,48.0,4.0,True,0.0,
6bba_f8ffd5e7,C5,31198,3827,22962.0,57405.0,0,0,0,,,,,
6bba_f8ffd5e7,C6,31198,4409,26454.0,66135.0,1,1,1,1.0,0.0,True,0.0,
6bba_f8ffd5e7,C0,31198,0,,,0,0,0,,,,,
6bba_f8ffd5e7,decoder_only,31198,0,,,0,0,0,,,,,
6bba_f8ffd5e7,original_objective_C4,31198,0,,,0,0,0,,,,,
6bba_f8ffd5e7,D_real,31198,44,264.0,660.0,0,0,0,,,,,True
6bba_f8ffd5e7,D_synthetic,31198,40,240.0,600.0,0,0,0,,,,,True
6bba_f8ffd5e7,D_synthetic_C4,31198,4998,29988.0,74970.0,0,0,0,,,,,True
6bba_fbc898dc,C1short,4934,355,2130.0,5325.0,0,0,0,,,,,
6bba_fbc898dc,C1,4934,1,6.0,15.0,0,0,0,,,,,
6bba_fbc898dc,C1_relinked,4934,1,6.0,15.0,0,0,0,,,,,True
6bba_fbc898dc,C2,4934,46,276.0,690.0,0,0,0,,,,,
6bba_fbc898dc,C3,4934,7,42.0,105.0,0,0,0,,,,,
6bba_fbc898dc,C4,4934,89,534.0,1335.0,0,0,0,,,,,
6bba_fbc898dc,C4_relinked,4934,89,534.0,1335.0,0,0,0,,,,,True
6bba_fbc898dc,C4_m2,4934,89,534.0,1335.0,3,3,2,2.0,0.0,True,0.0,
6bba_fbc898dc,C4_m6,4934,89,534.0,1335.0,0,0,0,,,,,
6bba_fbc898dc,C4_Gonly,4934,89,534.0,1335.0,2,2,2,2.0,0.0,True,0.0,
6bba_fbc898dc,C5,4934,112,672.0,1680.0,0,0,0,,,,,
6bba_fbc898dc,C6,4934,89,534.0,1335.0,0,0,0,,,,,
6bba_fbc898dc,C0,4934,0,,,0,0,0,,,,,
6bba_fbc898dc,decoder_only,4934,0,,,0,0,0,,,,,
6bba_fbc898dc,original_objective_C4,4934,0,,,0,0,0,,,,,
6bba_fbc898dc,D_real,4934,0,0.0,0.0,0,0,0,,,,,True
6bba_fbc898dc,D_synthetic,4934,0,0.0,0.0,0,0,0,,,,,True
6bba_fbc898dc,D_synthetic_C4,4934,104,624.0,1560.0,0,0,0,,,,,True
6bba_fc516dc6,C1short,6934,968,5808.0,14520.0,0,0,0,,,,,
6bba_fc516dc6,C1,6934,2,12.0,30.0,0,0,0,,,,,
6bba_fc516dc6,C1_relinked,6934,2,12.0,30.0,0,0,0,,,,,True
6bba_fc516dc6,C2,6934,162,972.0,2430.0,6,6,5,9.0,1.0,True,0.0,
6bba_fc516dc6,C3,6934,14,84.0,210.0,0,0,0,,,,,
6bba_fc516dc6,C4,6934,296,1776.0,4440.0,5,5,5,10.0,0.0,True,0.0,
6bba_fc516dc6,C4_relinked,6934,296,1776.0,4440.0,5,5,4,7.0,0.0,True,0.0,True
6bba_fc516dc6,C4_m2,6934,296,1776.0,4440.0,25,25,17,28.0,3.0,True,0.0,
6bba_fc516dc6,C4_m6,6934,296,1776.0,4440.0,1,1,1,2.0,0.0,True,0.0,
6bba_fc516dc6,C4_Gonly,6934,296,1776.0,4440.0,14,14,12,22.0,0.0,True,0.0,
6bba_fc516dc6,C5,6934,418,2508.0,6270.0,7,7,6,10.0,1.0,True,0.0,
6bba_fc516dc6,C6,6934,296,1776.0,4440.0,4,4,4,8.0,0.0,True,0.0,
6bba_fc516dc6,C0,6934,0,,,0,0,0,,,,,
6bba_fc516dc6,decoder_only,6934,0,,,0,0,0,,,,,
6bba_fc516dc6,original_objective_C4,6934,0,,,0,0,0,,,,,
6bba_fc516dc6,D_real,6934,1,6.0,15.0,0,0,0,,,,,True
6bba_fc516dc6,D_synthetic,6934,2,12.0,30.0,0,0,0,,,,,True
6bba_fc516dc6,D_synthetic_C4,6934,339,2034.0,5085.0,8,8,7,12.0,0.0,True,0.0,True
6bba_fc5f39dc,C1short,17539,6693,40158.0,100395.0,0,0,0,,,,,
6bba_fc5f39dc,C1,17539,38,228.0,570.0,0,0,0,,,,,
6bba_fc5f39dc,C1_relinked,17539,38,228.0,570.0,0,0,0,,,,,True
6bba_fc5f39dc,C2,17539,557,3342.0,8355.0,0,0,0,,,,,
6bba_fc5f39dc,C3,17539,69,414.0,1035.0,0,0,0,,,,,
6bba_fc5f39dc,C4,17539,894,5364.0,13410.0,0,0,0,,,,,
6bba_fc5f39dc,C4_relinked,17539,894,5364.0,13410.0,0,0,0,,,,,True
6bba_fc5f39dc,C4_m2,17539,894,5364.0,13410.0,0,0,0,,,,,
6bba_fc5f39dc,C4_m6,17539,894,5364.0,13410.0,0,0,0,,,,,
6bba_fc5f39dc,C4_Gonly,17539,894,5364.0,13410.0,13,13,10,17.0,2.0,True,0.0,
6bba_fc5f39dc,C5,17539,600,3600.0,9000.0,0,0,0,,,,,
6bba_fc5f39dc,C6,17539,894,5364.0,13410.0,0,0,0,,,,,
6bba_fc5f39dc,C0,17539,0,,,0,0,0,,,,,
6bba_fc5f39dc,decoder_only,17539,0,,,0,0,0,,,,,
6bba_fc5f39dc,original_objective_C4,17539,0,,,0,0,0,,,,,
6bba_fc5f39dc,D_real,17539,25,150.0,375.0,0,0,0,,,,,True
6bba_fc5f39dc,D_synthetic,17539,27,162.0,405.0,0,0,0,,,,,True
6bba_fc5f39dc,D_synthetic_C4,17539,1020,6120.0,15300.0,0,0,0,,,,,True
6bba_fc83837d,C1short,12153,4476,26856.0,67140.0,0,0,0,,,,,
6bba_fc83837d,C1,12153,40,240.0,600.0,0,0,0,,,,,
6bba_fc83837d,C1_relinked,12153,40,240.0,600.0,0,0,0,,,,,True
6bba_fc83837d,C2,12153,803,4818.0,12045.0,2,2,1,2.0,0.0,True,0.0,
6bba_fc83837d,C3,12153,116,696.0,1740.0,0,0,0,,,,,
6bba_fc83837d,C4,12153,1263,7578.0,18945.0,1,1,1,2.0,0.0,True,0.0,
6bba_fc83837d,C4_relinked,12153,1263,7578.0,18945.0,1,1,1,2.0,0.0,True,0.0,True
6bba_fc83837d,C4_m2,12153,1263,7578.0,18945.0,2,2,1,2.0,0.0,True,0.0,
6bba_fc83837d,C4_m6,12153,1263,7578.0,18945.0,0,0,0,,,,,
6bba_fc83837d,C4_Gonly,12153,1263,7578.0,18945.0,19,19,19,31.0,0.0,True,0.0,
6bba_fc83837d,C5,12153,883,5298.0,13245.0,1,1,1,2.0,0.0,True,0.0,
6bba_fc83837d,C6,12153,1263,7578.0,18945.0,1,1,1,2.0,0.0,True,0.0,
6bba_fc83837d,C0,12153,0,,,0,0,0,,,,,
6bba_fc83837d,decoder_only,12153,0,,,0,0,0,,,,,
6bba_fc83837d,original_objective_C4,12153,0,,,0,0,0,,,,,
6bba_fc83837d,D_real,12153,43,258.0,645.0,0,0,0,,,,,True
6bba_fc83837d,D_synthetic,12153,38,228.0,570.0,0,0,0,,,,,True
6bba_fc83837d,D_synthetic_C4,12153,1403,8418.0,21045.0,1,1,1,2.0,0.0,True,0.0,True
6bba_fe670320,C1short,9734,4143,24858.0,62145.0,0,0,0,,,,,
6bba_fe670320,C1,9734,20,120.0,300.0,0,0,0,,,,,
6bba_fe670320,C1_relinked,9734,20,120.0,300.0,0,0,0,,,,,True
6bba_fe670320,C2,9734,546,3276.0,8190.0,1,1,1,2.0,0.0,True,0.0,
6bba_fe670320,C3,9734,34,204.0,510.0,0,0,0,,,,,
6bba_fe670320,C4,9734,991,5946.0,14865.0,2,2,2,4.0,0.0,True,0.0,
6bba_fe670320,C4_relinked,9734,991,5946.0,14865.0,2,2,2,5.0,0.0,True,0.0,True
6bba_fe670320,C4_m2,9734,991,5946.0,14865.0,8,8,6,12.0,2.0,True,0.0,
6bba_fe670320,C4_m6,9734,991,5946.0,14865.0,0,0,0,,,,,
6bba_fe670320,C4_Gonly,9734,991,5946.0,14865.0,40,40,33,55.0,4.0,True,0.0,
6bba_fe670320,C5,9734,968,5808.0,14520.0,1,1,1,2.0,0.0,True,0.0,
6bba_fe670320,C6,9734,991,5946.0,14865.0,6,6,5,9.0,1.0,True,0.0,
6bba_fe670320,C0,9734,0,,,0,0,0,,,,,
6bba_fe670320,decoder_only,9734,0,,,0,0,0,,,,,
6bba_fe670320,original_objective_C4,9734,0,,,0,0,0,,,,,
6bba_fe670320,D_real,9734,20,120.0,300.0,0,0,0,,,,,True
6bba_fe670320,D_synthetic,9734,25,150.0,375.0,0,0,0,,,,,True
6bba_fe670320,D_synthetic_C4,9734,1047,6282.0,15705.0,4,4,4,9.0,0.0,True,0.0,True
44b6_0113de3b,C1_seed2,25426,240,1440.0,3600.0,0,0,0,,,,,
44b6_0b24845f,C1_seed2,20411,226,1356.0,3390.0,0,0,0,,,,,
44b6_0c582fdc,C1_seed2,27377,414,2484.0,6210.0,0,0,0,,,,,
44b6_0db75fae,C1_seed2,17732,172,1032.0,2580.0,0,0,0,,,,,
44b6_12dfb391,C1_seed2,44462,437,2622.0,6555.0,0,0,0,,,,,
44b6_144b256d,C1_seed2,29714,312,1872.0,4680.0,0,0,0,,,,,
44b6_1574802b,C1_seed2,19516,195,1170.0,2925.0,0,0,0,,,,,
44b6_18ced818,C1_seed2,73076,648,3888.0,9720.0,0,0,0,,,,,
44b6_1d530831,C1_seed2,35832,285,1710.0,4275.0,0,0,0,,,,,
44b6_24264f12,C1_seed2,26798,268,1608.0,4020.0,0,0,0,,,,,
44b6_267148e4,C1_seed2,22176,173,1038.0,2595.0,0,0,0,,,,,
44b6_2a2eff9f,C1_seed2,39679,386,2316.0,5790.0,0,0,0,,,,,
44b6_2f31fc2f,C1_seed2,19584,209,1254.0,3135.0,0,0,0,,,,,
44b6_33b596bf,C1_seed2,23792,400,2400.0,6000.0,0,0,0,,,,,
44b6_341df25f,C1_seed2,8327,102,612.0,1530.0,0,0,0,,,,,
44b6_3a861e03,C1_seed2,36353,353,2118.0,5295.0,0,0,0,,,,,
44b6_3bb3690f,C1_seed2,16089,135,810.0,2025.0,0,0,0,,,,,
44b6_40c45f5a,C1_seed2,29672,419,2514.0,6285.0,0,0,0,,,,,
44b6_415c0a3a,C1_seed2,33999,404,2424.0,6060.0,0,0,0,,,,,
44b6_53f95252,C1_seed2,31268,343,2058.0,5145.0,0,0,0,,,,,
44b6_551a5dba,C1_seed2,31465,313,1878.0,4695.0,0,0,0,,,,,
44b6_5740d24b,C1_seed2,11360,117,702.0,1755.0,0,0,0,,,,,
44b6_587a1e22,C1_seed2,18716,177,1062.0,2655.0,0,0,0,,,,,
44b6_5f15d135,C1_seed2,21837,213,1278.0,3195.0,0,0,0,,,,,
44b6_668e0cc7,C1_seed2,33587,233,1398.0,3495.0,0,0,0,,,,,
44b6_66f9292d,C1_seed2,23530,199,1194.0,2985.0,0,0,0,,,,,
44b6_706092f0,C1_seed2,29619,298,1788.0,4470.0,0,0,0,,,,,
44b6_71a4179f,C1_seed2,31756,324,1944.0,4860.0,0,0,0,,,,,
44b6_74d0c52e,C1_seed2,8654,93,558.0,1395.0,0,0,0,,,,,
44b6_7a302da0,C1_seed2,44530,473,2838.0,7095.0,0,0,0,,,,,
44b6_7e557709,C1_seed2,44623,337,2022.0,5055.0,0,0,0,,,,,
44b6_808952d6,C1_seed2,14995,244,1464.0,3660.0,0,0,0,,,,,
44b6_81c256f0,C1_seed2,11200,170,1020.0,2550.0,0,0,0,,,,,
44b6_87bba6c4,C1_seed2,29073,284,1704.0,4260.0,0,0,0,,,,,
44b6_8cc6506c,C1_seed2,18798,149,894.0,2235.0,0,0,0,,,,,
44b6_8f5ab931,C1_seed2,27707,313,1878.0,4695.0,0,0,0,,,,,
44b6_8f9ecab4,C1_seed2,40814,460,2760.0,6900.0,0,0,0,,,,,
44b6_90724892,C1_seed2,23229,254,1524.0,3810.0,0,0,0,,,,,
44b6_949adeb1,C1_seed2,38792,319,1914.0,4785.0,0,0,0,,,,,
44b6_95029e92,C1_seed2,4749,37,222.0,555.0,0,0,0,,,,,
44b6_97725144,C1_seed2,33581,333,1998.0,4995.0,0,0,0,,,,,
44b6_996155de,C1_seed2,9188,69,414.0,1035.0,0,0,0,,,,,
44b6_9be80b04,C1_seed2,25896,249,1494.0,3735.0,0,0,0,,,,,
44b6_9bfa6a0a,C1_seed2,39454,393,2358.0,5895.0,0,0,0,,,,,
44b6_a21120c2,C1_seed2,21890,242,1452.0,3630.0,0,0,0,,,,,
44b6_a2bb48bb,C1_seed2,46562,613,3678.0,9195.0,0,0,0,,,,,
44b6_aaf8b0ea,C1_seed2,15287,150,900.0,2250.0,0,0,0,,,,,
44b6_abf82518,C1_seed2,26297,360,2160.0,5400.0,0,0,0,,,,,
44b6_b2c44266,C1_seed2,37651,416,2496.0,6240.0,0,0,0,,,,,
44b6_c15fded2,C1_seed2,19401,291,1746.0,4365.0,0,0,0,,,,,
44b6_c50204e0,C1_seed2,37831,544,3264.0,8160.0,0,0,0,,,,,
44b6_c771cb04,C1_seed2,29711,268,1608.0,4020.0,0,0,0,,,,,
44b6_c8e2a523,C1_seed2,28589,258,1548.0,3870.0,0,0,0,,,,,
44b6_c96cfa10,C1_seed2,37910,368,2208.0,5520.0,0,0,0,,,,,
44b6_cf2536e8,C1_seed2,22332,219,1314.0,3285.0,0,0,0,,,,,
44b6_cf8fed6b,C1_seed2,41349,397,2382.0,5955.0,0,0,0,,,,,
44b6_d29c9ab2,C1_seed2,36110,264,1584.0,3960.0,0,0,0,,,,,
44b6_d2f34f90,C1_seed2,15298,138,828.0,2070.0,0,0,0,,,,,
44b6_d5e7d891,C1_seed2,42986,488,2928.0,7320.0,0,0,0,,,,,
44b6_d754aa59,C1_seed2,5550,76,456.0,1140.0,0,0,0,,,,,
44b6_d78e09d9,C1_seed2,23451,227,1362.0,3405.0,0,0,0,,,,,
44b6_db3c847b,C1_seed2,15472,259,1554.0,3885.0,0,0,0,,,,,
44b6_ddf577ad,C1_seed2,38002,364,2184.0,5460.0,0,0,0,,,,,
44b6_deabac95,C1_seed2,15633,169,1014.0,2535.0,0,0,0,,,,,
44b6_e28840c6,C1_seed2,27153,258,1548.0,3870.0,0,0,0,,,,,
44b6_e29f0176,C1_seed2,13471,121,726.0,1815.0,0,0,0,,,,,
44b6_e31261b4,C1_seed2,66482,472,2832.0,7080.0,0,0,0,,,,,
44b6_e35b117d,C1_seed2,19733,143,858.0,2145.0,0,0,0,,,,,
44b6_e57ff5c6,C1_seed2,17436,142,852.0,2130.0,0,0,0,,,,,
44b6_eb2880fc,C1_seed2,37069,270,1620.0,4050.0,0,0,0,,,,,
44b6_f28707c6,C1_seed2,21584,346,2076.0,5190.0,0,0,0,,,,,
6bba_05b6850b,C1_seed2,6047,6,36.0,90.0,0,0,0,,,,,
6bba_05db0fb1,C1_seed2,69216,167,1002.0,2505.0,0,0,0,,,,,
6bba_062c8d37,C1_seed2,5843,4,24.0,60.0,0,0,0,,,,,
6bba_07477033,C1_seed2,4567,2,12.0,30.0,0,0,0,,,,,
6bba_07e24132,C1_seed2,28860,40,240.0,600.0,0,0,0,,,,,
6bba_085bf656,C1_seed2,8226,14,84.0,210.0,0,0,0,,,,,
6bba_09961292,C1_seed2,29420,112,672.0,1680.0,0,0,0,,,,,
6bba_0c7fa718,C1_seed2,12445,11,66.0,165.0,0,0,0,,,,,
6bba_0e7c0d07,C1_seed2,22155,16,96.0,240.0,0,0,0,,,,,
6bba_12665c0e,C1_seed2,8053,7,42.0,105.0,0,0,0,,,,,
6bba_13f19531,C1_seed2,5646,16,96.0,240.0,0,0,0,,,,,
6bba_15403b9a,C1_seed2,6268,7,42.0,105.0,0,0,0,,,,,
6bba_1d0d8384,C1_seed2,17190,23,138.0,345.0,0,0,0,,,,,
6bba_1ebfb80d,C1_seed2,11379,61,366.0,915.0,0,0,0,,,,,
6bba_1f58c2f6,C1_seed2,31786,45,270.0,675.0,0,0,0,,,,,
6bba_207c6aaf,C1_seed2,17297,22,132.0,330.0,0,0,0,,,,,
6bba_20852818,C1_seed2,9865,14,84.0,210.0,0,0,0,,,,,
6bba_2312ac41,C1_seed2,12289,18,108.0,270.0,0,0,0,,,,,
6bba_23af9eeb,C1_seed2,4130,2,12.0,30.0,0,0,0,,,,,
6bba_2540cd90,C1_seed2,3451,5,30.0,75.0,0,0,0,,,,,
6bba_2646afc7,C1_seed2,5199,1,6.0,15.0,0,0,0,,,,,
6bba_268e1230,C1_seed2,4559,6,36.0,90.0,0,0,0,,,,,
6bba_2819ca14,C1_seed2,4916,2,12.0,30.0,0,0,0,,,,,
6bba_283bf9f1,C1_seed2,21565,75,450.0,1125.0,0,0,0,,,,,
6bba_312f0dc3,C1_seed2,9330,6,36.0,90.0,0,0,0,,,,,
6bba_32db13fc,C1_seed2,43835,66,396.0,990.0,0,0,0,,,,,
6bba_337b1b3a,C1_seed2,29142,75,450.0,1125.0,0,0,0,,,,,
6bba_372c8cb8,C1_seed2,6517,4,24.0,60.0,0,0,0,,,,,
6bba_3a1849c2,C1_seed2,6526,10,60.0,150.0,0,0,0,,,,,
6bba_3abfe10a,C1_seed2,52659,108,648.0,1620.0,0,0,0,,,,,
6bba_3c5691b6,C1_seed2,6158,8,48.0,120.0,0,0,0,,,,,
6bba_3db54e20,C1_seed2,22646,28,168.0,420.0,0,0,0,,,,,
6bba_3fda6b25,C1_seed2,8241,11,66.0,165.0,0,0,0,,,,,
6bba_43fea39d,C1_seed2,5334,0,0.0,0.0,0,0,0,,,,,
6bba_474be664,C1_seed2,26632,64,384.0,960.0,0,0,0,,,,,
6bba_48816121,C1_seed2,25037,71,426.0,1065.0,0,0,0,,,,,
6bba_4aa14c89,C1_seed2,6998,36,216.0,540.0,0,0,0,,,,,
6bba_4f99ce20,C1_seed2,5337,5,30.0,75.0,0,0,0,,,,,
6bba_4ffd3da3,C1_seed2,19995,43,258.0,645.0,0,0,0,,,,,
6bba_55b7eebe,C1_seed2,4531,12,72.0,180.0,0,0,0,,,,,
6bba_55c70843,C1_seed2,37363,72,432.0,1080.0,0,0,0,,,,,
6bba_57b7cc1e,C1_seed2,75665,185,1110.0,2775.0,0,0,0,,,,,
6bba_5a4d9360,C1_seed2,5511,4,24.0,60.0,0,0,0,,,,,
6bba_5b28472a,C1_seed2,5795,3,18.0,45.0,0,0,0,,,,,
6bba_5c039895,C1_seed2,7856,13,78.0,195.0,0,0,0,,,,,
6bba_5c824876,C1_seed2,25118,8,48.0,120.0,0,0,0,,,,,
6bba_5dfe9ad1,C1_seed2,29423,32,192.0,480.0,0,0,0,,,,,
6bba_5f89039d,C1_seed2,4387,3,18.0,45.0,0,0,0,,,,,
6bba_61dd1e0d,C1_seed2,9421,35,210.0,525.0,0,0,0,,,,,
6bba_61ecbe65,C1_seed2,5485,1,6.0,15.0,0,0,0,,,,,
6bba_6321a359,C1_seed2,4511,15,90.0,225.0,0,0,0,,,,,
6bba_6479435d,C1_seed2,24272,32,192.0,480.0,0,0,0,,,,,
6bba_67ebd073,C1_seed2,15780,13,78.0,195.0,0,0,0,,,,,
6bba_6ca87370,C1_seed2,6301,53,318.0,795.0,0,0,0,,,,,
6bba_6db0e9b4,C1_seed2,25316,46,276.0,690.0,0,0,0,,,,,
6bba_6feb10f0,C1_seed2,11755,26,156.0,390.0,0,0,0,,,,,
6bba_6feeb0b1,C1_seed2,6812,9,54.0,135.0,0,0,0,,,,,
6bba_705ec2c9,C1_seed2,5848,16,96.0,240.0,0,0,0,,,,,
6bba_718b21f9,C1_seed2,4079,1,6.0,15.0,0,0,0,,,,,
6bba_74686d6a,C1_seed2,26327,54,324.0,810.0,0,0,0,,,,,
6bba_767a1e17,C1_seed2,47359,56,336.0,840.0,0,0,0,,,,,
6bba_76db78c1,C1_seed2,4610,4,24.0,60.0,0,0,0,,,,,
6bba_784a78c9,C1_seed2,12656,21,126.0,315.0,0,0,0,,,,,
6bba_786893ac,C1_seed2,58037,134,804.0,2010.0,0,0,0,,,,,
6bba_789f8168,C1_seed2,10643,7,42.0,105.0,0,0,0,,,,,
6bba_78a7bd97,C1_seed2,38755,51,306.0,765.0,0,0,0,,,,,
6bba_7af54fde,C1_seed2,10033,16,96.0,240.0,0,0,0,,,,,
6bba_7b5d3b2c,C1_seed2,5442,2,12.0,30.0,0,0,0,,,,,
6bba_7d3058ae,C1_seed2,7390,3,18.0,45.0,0,0,0,,,,,
6bba_7f87b3d8,C1_seed2,9294,5,30.0,75.0,0,0,0,,,,,
6bba_80d12824,C1_seed2,8371,3,18.0,45.0,0,0,0,,,,,
6bba_825bd1c6,C1_seed2,6803,6,36.0,90.0,0,0,0,,,,,
6bba_87289e13,C1_seed2,13961,10,60.0,150.0,0,0,0,,,,,
6bba_8b7818bf,C1_seed2,5622,10,60.0,150.0,0,0,0,,,,,
6bba_907271db,C1_seed2,6822,16,96.0,240.0,0,0,0,,,,,
6bba_91951b3a,C1_seed2,11370,20,120.0,300.0,0,0,0,,,,,
6bba_96833384,C1_seed2,4723,14,84.0,210.0,0,0,0,,,,,
6bba_969618f6,C1_seed2,15559,27,162.0,405.0,0,0,0,,,,,
6bba_971fa5e0,C1_seed2,4946,0,0.0,0.0,0,0,0,,,,,
6bba_9a41d029,C1_seed2,18248,71,426.0,1065.0,0,0,0,,,,,
6bba_9e23430b,C1_seed2,7391,24,144.0,360.0,0,0,0,,,,,
6bba_a5e926bb,C1_seed2,7931,18,108.0,270.0,0,0,0,,,,,
6bba_a90a0b9c,C1_seed2,31062,49,294.0,735.0,0,0,0,,,,,
6bba_ab78413d,C1_seed2,13437,36,216.0,540.0,0,0,0,,,,,
6bba_acd782a8,C1_seed2,19752,23,138.0,345.0,0,0,0,,,,,
6bba_ae82a791,C1_seed2,7060,9,54.0,135.0,0,0,0,,,,,
6bba_aeee7805,C1_seed2,4909,10,60.0,150.0,0,0,0,,,,,
6bba_af149c94,C1_seed2,7758,22,132.0,330.0,0,0,0,,,,,
6bba_afb141ff,C1_seed2,5528,5,30.0,75.0,0,0,0,,,,,
6bba_b1ae37b9,C1_seed2,22927,60,360.0,900.0,0,0,0,,,,,
6bba_b204cac7,C1_seed2,5356,14,84.0,210.0,0,0,0,,,,,
